artist,song,signified,signifier,line
Big Tuck,U Need It,frauds,bleachers,"They gon have to get jumped like teachers, step on you frauds like bleachers"
Bizarre,What What,warm,a reptile,Guarantee to get your girl warm like a reptile
Big Ed,My Entourage,wars,Castro,Startin wars like Castro
Big Ed,My Entourage,cry,a pissy baby,"If you're a bitch, you gon cry like a pissy baby"
Xian,Excerpt,cute,a bunny,Thought she’d think it was funny and cute like a bunny
J. Cole,Losing My Balance,makeup,a mask,"Your makeup like a mask, tryna hide yourself"
J. Cole,Losing My Balance,od,Len Bias,And you just let 'em OD like Len Bias
Childish Gambino,Its On,blew,tick,"Blew up in 0-10 like tick, tick boom"
Childish Gambino,Its On,shit,gay penises,"My music goes hard, bang shit like gay penises"
Big Tymers,Tear It Up,sick,a * choghs,"No, I hit make 'em sick like a *choghs* bad cold"
Big Tymers,Tear It Up,bitch,Mia,I ask a bitch like Mia
Biz Markie,Young Girl Bluez,bird,that,A bird like that could be a dove
Young Gunz,Sun Dont Shine,'s,birth control,And bitches pop Van X's like birth control
Ludacris,Sex Room,lookin,a tri - pod,"Feelin' high but I'm hung real low, lookin' sorta like a tri-pod"
Ali Jones,Beast,jumpin,the G Money,"Jumpin' like the G Money, gimme my money"
Beanie Sigel,Mans World,young,Calogero,"Only the soldiers roll, you young like Calogero"
Plies,You,nobody,me baby,"Ain't nobody like me baby, I'm my competition"
Lupe Fiasco,Tilted,car,"cannonball ,","Car like cannonball, run!"
Lupe Fiasco,Tilted,f,Neo,"F, F I to the A S C O, flyin' like Neo"
Lupe Fiasco,Tilted,violence,Nero,But I can bring the violence like Nero
Bizzy Bone,So What Cha Sayin,trickle,"hourglass , who ready to ride","Time trickle like hourglass, who ready to ride?"
Bizzy Bone,So What Cha Sayin,salty,Sodom watchin Gamorra,"Salty like Sodom watchin Gamorra, check yo' almanac"
Clipse,We Got It for Cheap Intro,rap,child s play,"Rap's like child's play, my show and tell"
Clipse,We Got It for Cheap Intro,puppets,a yo - yo,Puppets on the string like a yo-yo
Clipse,We Got It for Cheap Intro,whore,lovin,"So heartbreakin', like lovin' a whore"
DMX,Blackout,respect,Sonny from Bronx Tale,L-O-X get respect like Sonny from Bronx Tale
DMX,Blackout,dynasty,no other,Y'all niggas 'bout to witness a dynasty like no other
Analog Brothers,Perms Baldheads Afros  Dreads,perfect,that O.G. pimp style,"Curl rap, gleem shine, perfect like that O.G. pimp style"
Madvillain,Fancy Clown,poison,BBD first cassette,My boys warned me you was poison like BBD first cassette
Madvillain,Fancy Clown,nothing,that,"No, it wasn't- it wasn't nothing like that"
F.L.Y. (Fast Life Yungstaz),Swag Surfin,clean,dish detergent,I'm clean like dish detergent
F.L.Y. (Fast Life Yungstaz),Swag Surfin,clean,dish detergent,I'm clean like dish detergent
F.L.Y. (Fast Life Yungstaz),Swag Surfin,strong,a fan,"Swag super cool, blowing strong like a fan"
F.L.Y. (Fast Life Yungstaz),Swag Surfin,clean,dish detergent,I'm clean like dish detergent
F.L.Y. (Fast Life Yungstaz),Swag Surfin,clean,dish detergent,I'm clean like dish detergent
F.L.Y. (Fast Life Yungstaz),Swag Surfin,something,an Eddie Bauer,"Purp' got me geeked, smoking something like an Eddie Bauer"
F.L.Y. (Fast Life Yungstaz),Swag Surfin,shots,a camera,"Gon' on Patron, taking shots like a camera"
F.L.Y. (Fast Life Yungstaz),Swag Surfin,clean,dish detergent with a Tide color swag,Clean just like dish detergent with a Tide color swag
F.L.Y. (Fast Life Yungstaz),Swag Surfin,clean,dish detergent,I'm clean like dish detergent
F.L.Y. (Fast Life Yungstaz),Swag Surfin,clean,dish detergent,I'm clean like dish detergent
Ant Banks,2 The Head,shit,pumps in the trunks,Mad cause my shit like pumps in the trunks
Akon,Tired of Runnin,fiends,these people,Serving fiends like these people ain't no enemy
The Notorious B.I.G.,Youre Nobody Til Somebody Kills You,dirty,cleats,"Hope you creeps got receipts, my peeps get dirty like cleats"
The Notorious B.I.G.,Youre Nobody Til Somebody Kills You,incidents,this,"Incidents like this, I take trips"
Big Pun,Twinz Deep Cover 98,nigga,me,A thug nigga just like me; one of the best—might be even better
Big Pun,Twinz Deep Cover 98,towns,rounds in the chamber,We lock towns like rounds in the chamber
Big Pun,Twinz Deep Cover 98,major,Nine,"Boogie Down major like Nine, I bust mine every time"
AZ,Rebirth,ready,military,"And ready like military, y'all varied like Ben and Jerry's"
Beanie Sigel & Freeway,Roc the Mic,slide,a avalanche,Slide through your hood like a avalanche
Beanie Sigel & Freeway,Roc the Mic,cribs,Left Eye,I firebomb cribs like Left Eye did
Beanie Sigel & Freeway,Roc the Mic,wrong,tryna brawl or strong - arm a midget ( Ugh,"""Dead Wrong,"" like tryna brawl or strong-arm a midget (Ugh)"
Beanie Sigel & Freeway,Roc the Mic,yay,caskets,Move yay' like caskets
Bloods,Crippin Aint Easy,gun,a hunter,Gun him down like a hunter cause it's Slob season
Big Pun,Caribbean Connection,green,flowers in Spring,Surrounded in green like flowers in Spring
Bad Azz,We Be Puttin It Down,bitch,this bitch,Ain't no bitch like this bitch I got
Bad Azz,We Be Puttin It Down,rich,Bill Gates,"And get real papes, rich like Bill Gates"
Fabolous,Im Raw,bananas,a monkey number - two,"My shit bananas, like a monkey number-two (That's the shit)"
Fabolous,Im Raw,money,A - Rod s next to bat,"Big money on deck, like A-Rod's next to bat"
Fabolous,Im Raw,deal,a contract from Bad Boy,I’m a big deal like a contract from Bad Boy
Biz Markie,Throw Back,jettas,the Audi,"Like the Audi, 280 Z's, 98's and Jettas"
Big Daddy Kane,How U Get a Record Deal?,floatin,"a butterfly , stingin  a bee","Floatin' like a butterfly, stingin' like a bee"
Big Daddy Kane,How U Get a Record Deal?,lyrics,a firing range,The way I shoot off lyrics like a firing range
Slim Thug,Thug,dressed,a thug,They say I can't get in cause I'm dressed like a thug
Brotha Lynch Hung,Feel My Nature Rize,invasions,Asian,Home invasions like Asian got me obsessed like a Vietnam vet
Brotha Lynch Hung,Feel My Nature Rize,open,pinata,Split your ass open like pinata
Brotha Lynch Hung,Feel My Nature Rize,some,a lot of fluid,"Pure dank sniffer, some like a lot of fluid, but I beg to differ"
Brotha Lynch Hung,Feel My Nature Rize,guts,Sizziline,Fry your guts like Sizziline
Brotha Lynch Hung,Feel My Nature Rize,niggas,a pit bull with rabies,"Cuz I done lost it, taggin' niggas like a pit bull with rabies"
Brotha Lynch Hung,Feel My Nature Rize,creepin,doin,"Creepin' up on you, like doin' my Magnum P.I"
Big Ed,Get it On,bust,a flare,"I keep my gat in the club, and bust like a flare"
Gorillaz,Clint Eastwood Phi Life Cypher Version,bubble,effervescence,"The lyrics went flippin', makin' ya bubble like effervescence"
Master P,Make ’Em Say Uhh,unlady,diva,"The Unlady Like diva, lyrical man eater, believe her"
Eminem,Remember Me?,bombs,Hiroshima,"Remember me? I drop bombs, like Hiroshima"
Dr. Dre,Still D.R.E.,rap,Cali weed,Treat rap like Cali weed: I smoke 'til I'm 'sleep
5th Ward Weebie,Show Dat Work,baby,it,Ooh baby like it when you jiggle and wobble
Blaxuede,Battle Blaxuede,rain,me,"These sap suckas, they wanna rain like me"
Blaxuede,Battle Blaxuede,crowd,"Eric B. , and","Now instantly I move the crowd like Eric B., and Rakim"
Blaxuede,Battle Blaxuede,word,Toni,Not a word from you in seven days like Toni
Blaxuede,Battle Blaxuede,bitches,Nickels and dime sacks,Smokin' all these bitches like Nickels and dime sacks
Blaxuede,Battle Blaxuede,wild,Wayne,Wild like Wayne
Blaxuede,Battle Blaxuede,wild,the cars that make the color change in little games,Wild like the cars that make the color change in little games
Blaxuede,Battle Blaxuede,wild,that station 98.5,Even wild like that station 98.5
Eminem,Brain Damage,day,that,"And I might snap, one day just like that"
Ambassador,A Girl Named World,knit,a sweater •,"VERSE 2: All was chill, we'd build and share thrills together • She gave me cheddar, we stayed close knit like a sweater • I gave her letters, secular rap format to better • Inform her, Miss I'm on ya, I'm down forever • I remarked, Dear sweetheart, let me spark the fire • I admire the way you supply a brother's desire • The lust of the flesh, you bring your best to the city so • Now sex is pushed through the radio and video • Then the lust of the eyes • You make sure guys look good to the girls and girls show more and more thighs • You're wise, you know the pride of life makes us brag • We're gassed on who we are, and what we do and what we have • But tragically, thoughts of loneliness be attackin' me. You know how that can be • so you offer me crack and weed • Distractin' me from reality with pleasure, giving me treasure, lettin' me indulge without measure • Your hands out, you want my soul in it, plus the mastery • Then you'll be mine with no limit just like Master P • You captured me, I thought you were all I needed • Until I found a Bible and decided to read it • I never could've thought that you could have any competitors, 'til I sweated the • Bible's Author and it's Editor • You fretted to, hear of the One that I met at the • Appointed time, He kept coming after me like a creditor • A date, we set it up, and then He showed me His nail prints • Then the eternal scale and your riches started paling • Now I know why my girl dissed Him • Cause the World pissed Him off and now He hates the whole world system"
The Game,Cherry Kool Aid,bitch,this bitch I got - got,Nigga thought he had dimes never seen a bitch quite like this bitch I got-got
The Game,Cherry Kool Aid,nigga,the oldies,Rock a nigga like the oldies
The Game,Cherry Kool Aid,taste,What,What your baby momma pussy taste like?
The Game,Cherry Kool Aid,taste,What,What your baby momma pussy taste like?
The Game,Cherry Kool Aid,taste,What,What your baby momma pussy taste like?
The Game,Cherry Kool Aid,taste,What,What your baby momma pussy taste like?
The Game,Cherry Kool Aid,taste,What,What your baby momma pussy taste like?
The Game,Cherry Kool Aid,taste,What,What your baby momma pussy taste like?
The Game,Cherry Kool Aid,grape,my swisher,Probably grape like my swisher
The Game,Cherry Kool Aid,taste,What,What your baby momma pussy taste like?
The Game,Cherry Kool Aid,taste,What,What your baby momma pussy taste like?
The Game,Cherry Kool Aid,taste,What,What your baby momma pussy taste like?
50 Cent,Just a Lil Bit,thang,a pro man,But shorty shake that thang like a pro man
Aesop Rock,Odessa,things,magnets,Friend hail things like magnets all the way meant was (It only takes one slacker)
Centa of Da Web,Zone 2 Tha Tone,protozoa,Akira,Rhyme flowin rage powerful protozoa like Akira
Papoose,Born to Win,nothing,the pain of defeat,"I'm determined to win, cause there's nothing like the pain of defeat"
Papoose,Born to Win,something,a doctor,"Something like a doctor, cause I got patience"
Black Moon,Rush,dame,greeks,Slide ya dame like greeks in the vacant lot
Big Daddy Kane,Thats How I Did Em,stand,"Waco , Texas","Then we burned his whole stand down just like Waco, Texas"
Eminem,2.0 Boys,us,a heavy foot gas pedal,Us and Yelawolf like a heavy foot gas pedal push
Eminem,2.0 Boys,head,clean clippers,"I got Jim Beam in the liver, getting head like clean clippers"
Kano,2 Left: Topic of Discussion,guy,this,You'll never see a mad guy like this again
Big Pun,Beware,squad,Soundview,"Look around you, Terror Squad's everywhere, like Soundview"
Eminem,Demon Inside,blisters,twin sisters,My skin blisters and sticks together like twin sisters
Big Syke,Be Yo Self,personalities,an actor,Split personalities like an actor
B.G.,Ride With That,beef,coke,"We treat beef like coke, we 2-for-1 a nigga"
Laws,So Nice,hop,tomfoolery,"Y’all ain’t show nothing new to me, just hip-hop like tomfoolery"
Kanye West,Through the Wire,accident,GEICO,There's been an accident like GEICO
Aesop Rock,None Shall Pass,tales,every other penny throw,"Swap tales with heads, like every other penny throw"
Ali Jones,Crucial,stackin,Moon,"Like Moon she conservative, stackin' the funds"
Boot Camp Clik,Black Out,brother,me,C'mon I thought you knew bout a brother like me
Boot Camp Clik,Black Out,hot,a kitchen,"As I choke from the smoke, throat hot like a kitchen"
Boot Camp Clik,Black Out,sin,entities on an astroplane,A sin like entities on an astroplane
Big Tymers,Im Comin,comin,a relic in a pick - up truck,I'm comin (like a relic in a pick-up truck)
Big Tymers,Im Comin,runnin,a energizer bunny bruh,Still runnin (like a energizer bunny bruh)
Talib Kweli,So Low,times,this,Times like this I gotta remind myself what I do It for
dead prez,Hip-Hop,nigga,me,"Still a nigga like me don't playa-hate, I just stay awake"
Big Boi,Turns Me On,nigga,me,'Cause a nigga like me don't fuck around
Big Boi,Turns Me On,nigga,me,"'Cause a nigga like me don't fuck around, around"
Akrobatik,A to the K,somethin,Je,"I'm trouble with the lyricals, somethin like Je-sus with the miracles"
Akrobatik,A to the K,feelin,the start of your best day,It's feelin like the start of your best day
Black Eyed Peas,Party All the Time,life,the Sheik,"Mack models, pop bottles, live life like the Sheik"
Black Eyed Peas,Party All the Time,speaker,"boom , boom , boom","And they're shaking up the speaker like boom, boom, boom"
Black Eyed Peas,Party All the Time,party,Ibiza,"Wanna party like Ibiza, we don't need no visa"
Black Eyed Peas,Party All the Time,party,the Peas - a,(Party like the Peas-a )I don't need one either
Salud,Just Begun Freestyle,assassinship,laser points from missile rigs,Accurate assassinship like laser points from missile rigs
Salud,Just Begun Freestyle,words,the crater,Words deep like the crater
2Pac,Throw Your Hands Up,high,a true G,"You could survive, gettin' high like a true G"
2Pac,Throw Your Hands Up,business,a soldier,"You fuckin' frauds, can't handle business like a soldier"
JAY-Z,Brooklyns Finest,ties,Sinatra ( uh,Who shot ya? Mob ties like Sinatra (uh)
JAY-Z,Brooklyns Finest,hot,Cajun ( uh,Hot like Cajun (uh)
JAY-Z,Brooklyns Finest,nigga,short sleeves I bear arms ( um !,"Nigga please, like short sleeves I bear arms (um!)"
AZ,New York,y',cars in reverse,"Now like cars in reverse, y'all better back up"
Canibus,Ill Buss Em U Punish Em,ass,track,Fake MCs haul ass like they runnin' track
Slaughterhouse,Back on the Scene,ridin,a taxi,"Slaughterhouse family, ridin’ like a taxi"
Slaughterhouse,Back on the Scene,gold,"Magic , Kareem","Back wearing my gold like Magic, Kareem"
Joe Budden,Good Enough,human,you,But like you they only human so they may not understand that
Joe Budden,Good Enough,human,you,But like you they only human so they may not understand that
Joe Budden,Good Enough,human,you,But like you they only human so they may not understand that
Big Mike,Better Now,wild,a rookie,You a clown runnin round actin wild like a rookie
Tha Alkaholiks,WLIX,papes,The Abyss,To clench a fist and drop flows that gets papes like The Abyss
Tha Alkaholiks,WLIX,mad,hip - hop to grits,"Mad quick to rock ya lip, like hip-hop to grits"
Tha Alkaholiks,WLIX,funk,Monk Higgins,I flip the funk like Monk Higgins when I'm diggin'
Black Rose Kartel,Kiss the Ring,lay,foreign objects,Lay low like foreign objects
Black Rose Kartel,Kiss the Ring,shots,Remi and Cola,Give you straight shots like Remi and Cola to bent ya over
Black Rose Kartel,Kiss the Ring,arms,"a spider , C4 wire","Six arms like a spider, C4 wire to your door"
Black Rose Kartel,Kiss the Ring,silence,the Nile River,My son's moving silence like the Nile River
Big L,8 Iz Enuff,wicked,Harry,"I'm hotter than Cali, wicked like Harry"
